location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-31 08:09:07 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 08:09:54 +0200;18;regular;""
Münsterplatz , Ulm;2020-03-31 08:13:51 +0200;17;regular;""
Münsterplatz , Ulm;2020-03-31 08:16:09 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 08:19:59 +0200;19;regular;""
Münsterplatz , Ulm;2020-03-31 08:20:10 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 08:24:59 +0200;17;regular;""
Münsterplatz , Ulm;2020-03-31 08:29:39 +0200;11;regular;""
Münsterplatz , Ulm;2020-03-31 08:30:16 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 08:34:56 +0200;25;regular;""
Münsterplatz , Ulm;2020-03-31 08:39:59 +0200;14;regular;""
Münsterplatz , Ulm;2020-03-31 08:44:41 +0200;17;regular;""
Münsterplatz , Ulm;2020-03-31 08:46:18 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 08:49:28 +0200;15;regular;""
Münsterplatz , Ulm;2020-03-31 08:54:59 +0200;26;regular;""
Münsterplatz , Ulm;2020-03-31 08:59:35 +0200;16;regular;""
Münsterplatz , Ulm;2020-03-31 09:04:46 +0200;13;regular;""
Münsterplatz , Ulm;2020-03-31 09:09:51 +0200;24;regular;""
Münsterplatz , Ulm;2020-03-31 09:14:16 +0200;21;regular;""
Münsterplatz , Ulm;2020-03-31 09:18:16 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 09:19:30 +0200;28;regular;""
Münsterplatz , Ulm;2020-03-31 09:24:47 +0200;23;regular;""
Münsterplatz , Ulm;2020-03-31 09:29:45 +0200;19;regular;""
Münsterplatz , Ulm;2020-03-31 09:33:17 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 09:34:57 +0200;22;regular;""
Münsterplatz , Ulm;2020-03-31 09:36:13 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 09:39:53 +0200;23;regular;""
Münsterplatz , Ulm;2020-03-31 09:44:16 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 09:44:52 +0200;21;regular;""
Münsterplatz , Ulm;2020-03-31 09:49:47 +0200;32;regular;""
Münsterplatz , Ulm;2020-03-31 09:54:28 +0200;19;regular;""
Münsterplatz , Ulm;2020-03-31 09:59:50 +0200;30;regular;""
Münsterplatz , Ulm;2020-03-31 09:59:50 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 10:01:27 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 10:04:20 +0200;24;regular;""
Münsterplatz , Ulm;2020-03-31 10:09:09 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 10:09:44 +0200;38;regular;""
Münsterplatz , Ulm;2020-03-31 10:11:14 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 10:14:50 +0200;27;regular;""
Münsterplatz , Ulm;2020-03-31 10:19:31 +0200;5;regular;""
Münsterplatz , Ulm;2020-03-31 10:19:58 +0200;38;regular;""
Münsterplatz , Ulm;2020-03-31 10:24:52 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 10:24:53 +0200;34;regular;""
Münsterplatz , Ulm;2020-03-31 10:26:25 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 10:29:56 +0200;39;regular;""
Münsterplatz , Ulm;2020-03-31 10:34:41 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 10:34:59 +0200;40;regular;""
Münsterplatz , Ulm;2020-03-31 10:38:05 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 10:39:51 +0200;34;regular;""
Münsterplatz , Ulm;2020-03-31 10:40:59 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 10:44:57 +0200;31;regular;""
Münsterplatz , Ulm;2020-03-31 10:48:22 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 10:49:55 +0200;45;regular;""
Münsterplatz , Ulm;2020-03-31 10:51:58 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 10:54:53 +0200;30;regular;""
Münsterplatz , Ulm;2020-03-31 10:57:04 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 10:59:44 +0200;30;regular;""
Münsterplatz , Ulm;2020-03-31 11:01:38 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 11:04:43 +0200;42;regular;""
Münsterplatz , Ulm;2020-03-31 11:09:55 +0200;45;regular;""
Münsterplatz , Ulm;2020-03-31 11:09:59 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 11:10:54 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 11:14:32 +0200;38;regular;""
Münsterplatz , Ulm;2020-03-31 11:19:19 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 11:19:31 +0200;39;regular;""
Münsterplatz , Ulm;2020-03-31 11:20:33 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 11:24:48 +0200;26;regular;""
Münsterplatz , Ulm;2020-03-31 11:27:51 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 11:29:58 +0200;29;regular;""
Münsterplatz , Ulm;2020-03-31 11:34:55 +0200;40;regular;""
Münsterplatz , Ulm;2020-03-31 11:37:31 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 11:39:57 +0200;41;regular;""
Münsterplatz , Ulm;2020-03-31 11:44:16 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 11:44:53 +0200;42;regular;""
Münsterplatz , Ulm;2020-03-31 11:49:27 +0200;37;regular;""
Münsterplatz , Ulm;2020-03-31 11:54:07 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 11:54:45 +0200;45;regular;""
Münsterplatz , Ulm;2020-03-31 11:59:51 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 11:59:52 +0200;45;regular;""
Münsterplatz , Ulm;2020-03-31 12:00:38 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 12:04:58 +0200;56;regular;""
Münsterplatz , Ulm;2020-03-31 12:07:41 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 12:09:51 +0200;43;regular;""
Münsterplatz , Ulm;2020-03-31 12:14:58 +0200;49;regular;""
Münsterplatz , Ulm;2020-03-31 12:17:50 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 12:19:51 +0200;54;regular;""
Münsterplatz , Ulm;2020-03-31 12:20:47 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 12:24:57 +0200;50;regular;""
Münsterplatz , Ulm;2020-03-31 12:28:29 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 12:29:34 +0200;50;regular;""
Münsterplatz , Ulm;2020-03-31 12:32:07 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 12:34:57 +0200;56;regular;""
Münsterplatz , Ulm;2020-03-31 12:39:57 +0200;66;regular;""
Münsterplatz , Ulm;2020-03-31 12:44:00 +0200;5;regular;""
Münsterplatz , Ulm;2020-03-31 12:44:59 +0200;78;regular;""
Münsterplatz , Ulm;2020-03-31 12:48:57 +0200;7;regular;""
Münsterplatz , Ulm;2020-03-31 12:49:56 +0200;74;regular;""
Münsterplatz , Ulm;2020-03-31 12:54:24 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 12:54:44 +0200;39;regular;""
Münsterplatz , Ulm;2020-03-31 12:59:44 +0200;51;regular;""
Münsterplatz , Ulm;2020-03-31 13:04:57 +0200;51;regular;""
Münsterplatz , Ulm;2020-03-31 13:09:53 +0200;53;regular;""
Münsterplatz , Ulm;2020-03-31 13:13:54 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 13:14:57 +0200;51;regular;""
Münsterplatz , Ulm;2020-03-31 13:19:36 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 13:19:48 +0200;43;regular;""
Münsterplatz , Ulm;2020-03-31 13:24:41 +0200;58;regular;""
Münsterplatz , Ulm;2020-03-31 13:27:25 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 13:29:50 +0200;45;regular;""
Münsterplatz , Ulm;2020-03-31 13:34:38 +0200;46;regular;""
Münsterplatz , Ulm;2020-03-31 13:36:29 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 13:39:58 +0200;43;regular;""
Münsterplatz , Ulm;2020-03-31 13:42:41 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 13:44:53 +0200;57;regular;""
Münsterplatz , Ulm;2020-03-31 13:47:08 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 13:49:48 +0200;41;regular;""
Münsterplatz , Ulm;2020-03-31 14:01:54 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 14:04:46 +0200;52;regular;""
Münsterplatz , Ulm;2020-03-31 14:11:35 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 14:14:57 +0200;41;regular;""
Münsterplatz , Ulm;2020-03-31 14:19:14 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 14:19:41 +0200;30;regular;""
Münsterplatz , Ulm;2020-03-31 14:23:00 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 14:24:52 +0200;28;regular;""
Münsterplatz , Ulm;2020-03-31 14:29:26 +0200;30;regular;""
Münsterplatz , Ulm;2020-03-31 14:33:58 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 14:34:20 +0200;22;regular;""
Münsterplatz , Ulm;2020-03-31 14:39:24 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 14:39:56 +0200;43;regular;""
Münsterplatz , Ulm;2020-03-31 14:43:55 +0200;7;regular;""
Münsterplatz , Ulm;2020-03-31 14:44:37 +0200;25;regular;""
Münsterplatz , Ulm;2020-03-31 14:48:57 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 14:49:49 +0200;31;regular;""
Münsterplatz , Ulm;2020-03-31 14:54:11 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 14:54:59 +0200;32;regular;""
Münsterplatz , Ulm;2020-03-31 14:55:11 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 14:59:53 +0200;24;regular;""
Münsterplatz , Ulm;2020-03-31 15:03:40 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 15:04:44 +0200;25;regular;""
Münsterplatz , Ulm;2020-03-31 15:05:08 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 15:09:59 +0200;47;regular;""
Münsterplatz , Ulm;2020-03-31 15:14:58 +0200;42;regular;""
Münsterplatz , Ulm;2020-03-31 15:19:46 +0200;39;regular;""
Münsterplatz , Ulm;2020-03-31 15:23:40 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 15:24:58 +0200;36;regular;""
Münsterplatz , Ulm;2020-03-31 15:29:58 +0200;49;regular;""
Münsterplatz , Ulm;2020-03-31 15:34:55 +0200;48;regular;""
Münsterplatz , Ulm;2020-03-31 15:34:55 +0200;9;regular;""
Münsterplatz , Ulm;2020-03-31 15:39:21 +0200;41;regular;""
Münsterplatz , Ulm;2020-03-31 15:39:47 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 15:42:20 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 15:44:59 +0200;30;regular;""
Münsterplatz , Ulm;2020-03-31 15:48:13 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 15:49:52 +0200;39;regular;""
Münsterplatz , Ulm;2020-03-31 15:54:57 +0200;39;regular;""
Münsterplatz , Ulm;2020-03-31 15:59:39 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 15:59:56 +0200;46;regular;""
Münsterplatz , Ulm;2020-03-31 16:03:56 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 16:04:53 +0200;59;regular;""
Münsterplatz , Ulm;2020-03-31 16:05:25 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 16:09:43 +0200;43;regular;""
Münsterplatz , Ulm;2020-03-31 16:13:01 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 16:14:49 +0200;42;regular;""
Münsterplatz , Ulm;2020-03-31 16:18:08 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 16:19:44 +0200;42;regular;""
Münsterplatz , Ulm;2020-03-31 16:24:36 +0200;7;regular;""
Münsterplatz , Ulm;2020-03-31 16:24:59 +0200;58;regular;""
Münsterplatz , Ulm;2020-03-31 16:28:54 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 16:29:59 +0200;46;regular;""
Münsterplatz , Ulm;2020-03-31 16:34:59 +0200;37;regular;""
Münsterplatz , Ulm;2020-03-31 16:39:11 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 16:39:42 +0200;34;regular;""
Münsterplatz , Ulm;2020-03-31 16:42:20 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 16:44:58 +0200;50;regular;""
Münsterplatz , Ulm;2020-03-31 16:49:25 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 16:49:56 +0200;27;regular;""
Münsterplatz , Ulm;2020-03-31 16:52:42 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 16:54:50 +0200;27;regular;""
Münsterplatz , Ulm;2020-03-31 16:58:36 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 16:59:53 +0200;42;regular;""
Münsterplatz , Ulm;2020-03-31 17:03:56 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 17:04:43 +0200;32;regular;""
Münsterplatz , Ulm;2020-03-31 17:09:28 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 17:09:43 +0200;45;regular;""
Münsterplatz , Ulm;2020-03-31 17:14:56 +0200;26;regular;""
Münsterplatz , Ulm;2020-03-31 17:19:55 +0200;39;regular;""
Münsterplatz , Ulm;2020-03-31 17:24:59 +0200;29;regular;""
Münsterplatz , Ulm;2020-03-31 17:29:47 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 17:29:59 +0200;58;regular;""
Münsterplatz , Ulm;2020-03-31 17:34:24 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 17:34:56 +0200;43;regular;""
Münsterplatz , Ulm;2020-03-31 17:36:26 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 17:39:59 +0200;37;regular;""
Münsterplatz , Ulm;2020-03-31 17:44:53 +0200;31;regular;""
Münsterplatz , Ulm;2020-03-31 17:44:53 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 17:46:26 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 17:49:34 +0200;46;regular;""
Münsterplatz , Ulm;2020-03-31 17:50:43 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 17:54:39 +0200;29;regular;""
Münsterplatz , Ulm;2020-03-31 17:59:59 +0200;47;regular;""
Münsterplatz , Ulm;2020-03-31 18:03:57 +0200;5;regular;""
Münsterplatz , Ulm;2020-03-31 18:04:36 +0200;43;regular;""
Münsterplatz , Ulm;2020-03-31 18:08:05 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 18:09:21 +0200;31;regular;""
Münsterplatz , Ulm;2020-03-31 18:14:19 +0200;48;regular;""
Münsterplatz , Ulm;2020-03-31 18:19:18 +0200;28;regular;""
Münsterplatz , Ulm;2020-03-31 18:24:57 +0200;40;regular;""
Münsterplatz , Ulm;2020-03-31 18:29:01 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 18:29:48 +0200;45;regular;""
Münsterplatz , Ulm;2020-03-31 18:31:15 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 18:34:35 +0200;28;regular;""
Münsterplatz , Ulm;2020-03-31 18:39:08 +0200;25;regular;""
Münsterplatz , Ulm;2020-03-31 18:44:56 +0200;14;regular;""
Münsterplatz , Ulm;2020-03-31 18:49:59 +0200;16;regular;""
Münsterplatz , Ulm;2020-03-31 18:54:24 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 18:54:54 +0200;24;regular;""
Münsterplatz , Ulm;2020-03-31 18:59:19 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 18:59:59 +0200;33;regular;""
Münsterplatz , Ulm;2020-03-31 19:03:12 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 19:04:57 +0200;31;regular;""
Münsterplatz , Ulm;2020-03-31 19:06:38 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 19:09:55 +0200;25;regular;""
Münsterplatz , Ulm;2020-03-31 19:14:55 +0200;18;regular;""
Münsterplatz , Ulm;2020-03-31 19:14:55 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 19:19:32 +0200;27;regular;""
Münsterplatz , Ulm;2020-03-31 19:23:29 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 19:24:29 +0200;21;regular;""
Münsterplatz , Ulm;2020-03-31 19:26:55 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 19:29:25 +0200;27;regular;""
Münsterplatz , Ulm;2020-03-31 19:31:15 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 19:34:53 +0200;19;regular;""
Münsterplatz , Ulm;2020-03-31 19:39:45 +0200;18;regular;""
Münsterplatz , Ulm;2020-03-31 19:41:48 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 19:44:49 +0200;16;regular;""
Münsterplatz , Ulm;2020-03-31 19:49:49 +0200;21;regular;""
Münsterplatz , Ulm;2020-03-31 19:54:34 +0200;19;regular;""
Münsterplatz , Ulm;2020-03-31 19:59:35 +0200;7;regular;""
Münsterplatz , Ulm;2020-03-31 20:04:32 +0200;15;regular;""
Münsterplatz , Ulm;2020-03-31 20:09:30 +0200;7;regular;""
Münsterplatz , Ulm;2020-03-31 20:14:55 +0200;8;regular;""
Münsterplatz , Ulm;2020-03-31 20:19:39 +0200;8;regular;""
Münsterplatz , Ulm;2020-03-31 20:24:58 +0200;12;regular;""
Münsterplatz , Ulm;2020-03-31 20:29:58 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 20:29:59 +0200;18;regular;""
Münsterplatz , Ulm;2020-03-31 20:34:34 +0200;12;regular;""
Münsterplatz , Ulm;2020-03-31 20:39:42 +0200;22;regular;""
Münsterplatz , Ulm;2020-03-31 20:44:40 +0200;14;regular;""
Münsterplatz , Ulm;2020-03-31 20:49:33 +0200;13;regular;""
Münsterplatz , Ulm;2020-03-31 20:54:52 +0200;16;regular;""
Münsterplatz , Ulm;2020-03-31 20:59:50 +0200;8;regular;""
Münsterplatz , Ulm;2020-03-31 20:59:50 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 21:04:59 +0200;6;regular;""
Münsterplatz , Ulm;2020-03-31 21:07:05 +0200;8;regular;""
Münsterplatz , Ulm;2020-03-31 21:13:48 +0200;6;regular;""
Münsterplatz , Ulm;2020-03-31 21:22:54 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 21:36:03 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 21:44:10 +0200;3;regular;""
Münsterplatz , Ulm;2020-03-31 21:47:05 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 21:52:37 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 22:04:02 +0200;6;regular;""
Münsterplatz , Ulm;2020-03-31 22:06:17 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 22:13:50 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 22:19:31 +0200;4;regular;""
Münsterplatz , Ulm;2020-03-31 22:26:05 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 22:29:00 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 22:30:35 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 22:39:41 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 22:52:46 +0200;1;regular;""
Münsterplatz , Ulm;2020-03-31 22:59:50 +0200;2;regular;""
Münsterplatz , Ulm;2020-03-31 23:39:32 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 00:37:27 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 00:44:21 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 02:33:05 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 02:55:38 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 04:07:55 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 04:18:34 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 04:22:58 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 04:30:30 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 04:49:51 +0200;2;regular;""
Münsterplatz , Ulm;2020-04-01 04:54:07 +0200;2;regular;""
Münsterplatz , Ulm;2020-04-01 04:58:13 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 05:08:19 +0200;2;regular;""
Münsterplatz , Ulm;2020-04-01 05:18:50 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 05:24:01 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 05:25:30 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 05:34:27 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 05:39:44 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 05:56:06 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 06:03:51 +0200;2;regular;""
Münsterplatz , Ulm;2020-04-01 06:08:38 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 06:14:56 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 06:14:57 +0200;4;regular;""
Münsterplatz , Ulm;2020-04-01 06:15:05 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 06:19:57 +0200;9;regular;""
Münsterplatz , Ulm;2020-04-01 06:20:57 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 06:24:54 +0200;7;regular;""
Münsterplatz , Ulm;2020-04-01 06:29:41 +0200;9;regular;""
Münsterplatz , Ulm;2020-04-01 06:34:03 +0200;9;regular;""
Münsterplatz , Ulm;2020-04-01 06:39:41 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 06:44:38 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 06:49:59 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 06:54:30 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 06:59:39 +0200;6;regular;""
Münsterplatz , Ulm;2020-04-01 07:01:42 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 07:04:56 +0200;19;regular;""
Münsterplatz , Ulm;2020-04-01 07:09:24 +0200;15;regular;""
Münsterplatz , Ulm;2020-04-01 07:14:47 +0200;22;regular;""
Münsterplatz , Ulm;2020-04-01 07:16:58 +0200;2;regular;""
Münsterplatz , Ulm;2020-04-01 07:19:47 +0200;23;regular;""
Münsterplatz , Ulm;2020-04-01 07:24:59 +0200;26;regular;""
Münsterplatz , Ulm;2020-04-01 07:29:46 +0200;26;regular;""
Münsterplatz , Ulm;2020-04-01 07:33:21 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 07:34:58 +0200;34;regular;""
Münsterplatz , Ulm;2020-04-01 07:39:56 +0200;25;regular;""
Münsterplatz , Ulm;2020-04-01 07:44:51 +0200;34;regular;""
Münsterplatz , Ulm;2020-04-01 07:48:44 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 07:49:59 +0200;33;regular;""
Münsterplatz , Ulm;2020-04-01 07:51:59 +0200;2;regular;""
Münsterplatz , Ulm;2020-04-01 07:54:59 +0200;54;regular;""
Münsterplatz , Ulm;2020-04-01 07:59:34 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 07:59:56 +0200;44;regular;""
Münsterplatz , Ulm;2020-04-01 08:03:52 +0200;2;regular;""
Münsterplatz , Ulm;2020-04-01 08:04:46 +0200;33;regular;""
Münsterplatz , Ulm;2020-04-01 08:05:06 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 08:09:59 +0200;48;regular;""
Münsterplatz , Ulm;2020-04-01 08:14:55 +0200;56;regular;""
Münsterplatz , Ulm;2020-04-01 08:19:37 +0200;4;regular;""
Münsterplatz , Ulm;2020-04-01 08:19:44 +0200;65;regular;""
Münsterplatz , Ulm;2020-04-01 08:20:33 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 08:24:53 +0200;54;regular;""
Münsterplatz , Ulm;2020-04-01 08:28:38 +0200;5;regular;""
Münsterplatz , Ulm;2020-04-01 08:29:53 +0200;56;regular;""
Münsterplatz , Ulm;2020-04-01 08:32:35 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 08:34:59 +0200;54;regular;""
Münsterplatz , Ulm;2020-04-01 08:38:54 +0200;5;regular;""
Münsterplatz , Ulm;2020-04-01 08:39:41 +0200;53;regular;""
Münsterplatz , Ulm;2020-04-01 08:44:00 +0200;7;regular;""
Münsterplatz , Ulm;2020-04-01 08:44:57 +0200;74;regular;""
Münsterplatz , Ulm;2020-04-01 08:49:20 +0200;7;regular;""
Münsterplatz , Ulm;2020-04-01 08:49:59 +0200;75;regular;""
Münsterplatz , Ulm;2020-04-01 08:54:23 +0200;8;regular;""
Münsterplatz , Ulm;2020-04-01 08:54:54 +0200;66;regular;""
Münsterplatz , Ulm;2020-04-01 08:59:30 +0200;2;regular;""
Münsterplatz , Ulm;2020-04-01 08:59:51 +0200;53;regular;""
Münsterplatz , Ulm;2020-04-01 09:03:56 +0200;7;regular;""
Münsterplatz , Ulm;2020-04-01 09:04:59 +0200;72;regular;""
Münsterplatz , Ulm;2020-04-01 09:09:56 +0200;46;regular;""
Münsterplatz , Ulm;2020-04-01 09:14:44 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 09:14:59 +0200;67;regular;""
Münsterplatz , Ulm;2020-04-01 09:18:40 +0200;5;regular;""
Münsterplatz , Ulm;2020-04-01 09:19:56 +0200;84;regular;""
Münsterplatz , Ulm;2020-04-01 09:23:48 +0200;5;regular;""
Münsterplatz , Ulm;2020-04-01 09:24:59 +0200;88;regular;""
Münsterplatz , Ulm;2020-04-01 09:29:47 +0200;7;regular;""
Münsterplatz , Ulm;2020-04-01 09:29:58 +0200;72;regular;""
Münsterplatz , Ulm;2020-04-01 09:34:35 +0200;3;regular;""
Münsterplatz , Ulm;2020-04-01 09:34:52 +0200;75;regular;""
Münsterplatz , Ulm;2020-04-01 09:39:08 +0200;6;regular;""
Münsterplatz , Ulm;2020-04-01 09:39:37 +0200;70;regular;""
Münsterplatz , Ulm;2020-04-01 09:43:21 +0200;4;regular;""
Münsterplatz , Ulm;2020-04-01 09:44:56 +0200;84;regular;""
Münsterplatz , Ulm;2020-04-01 09:49:29 +0200;4;regular;""
Münsterplatz , Ulm;2020-04-01 09:49:57 +0200;88;regular;""
Münsterplatz , Ulm;2020-04-01 09:52:40 +0200;11;regular;""
Münsterplatz , Ulm;2020-04-01 09:54:57 +0200;99;regular;""
Münsterplatz , Ulm;2020-04-01 09:59:17 +0200;6;regular;""
Münsterplatz , Ulm;2020-04-01 09:59:56 +0200;106;regular;""
Münsterplatz , Ulm;2020-04-01 10:04:40 +0200;14;regular;""
Münsterplatz , Ulm;2020-04-01 10:04:57 +0200;112;regular;""
Münsterplatz , Ulm;2020-04-01 10:09:02 +0200;5;regular;""
Münsterplatz , Ulm;2020-04-01 10:09:58 +0200;80;regular;""
Münsterplatz , Ulm;2020-04-01 10:14:24 +0200;6;regular;""
Münsterplatz , Ulm;2020-04-01 10:14:59 +0200;69;regular;""
Münsterplatz , Ulm;2020-04-01 10:15:20 +0200;1;regular;""
Münsterplatz , Ulm;2020-04-01 10:19:59 +0200;91;regular;""
Münsterplatz , Ulm;2020-04-01 10:23:27 +0200;4;regular;""
Münsterplatz , Ulm;2020-04-01 10:24:55 +0200;100;regular;""
