location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-16 23:59:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 00:37:54 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 00:58:17 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 01:03:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 01:29:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 01:52:12 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 03:16:31 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 03:52:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 04:21:04 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-17 04:37:29 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 05:04:03 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 05:08:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 05:15:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 05:20:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 05:43:10 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 05:46:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 05:54:22 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 05:59:43 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 06:01:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 06:05:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 06:14:25 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 06:18:43 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 06:24:44 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-17 06:28:49 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 06:34:16 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 06:39:49 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-17 06:44:02 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-17 06:48:31 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 06:54:18 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-17 06:56:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 06:59:25 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-17 07:04:25 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-17 07:09:40 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-17 07:14:13 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-17 07:19:58 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-17 07:23:49 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 07:24:59 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-17 07:29:41 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-17 07:34:41 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-17 07:39:43 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-17 07:40:17 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 07:44:51 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-17 07:46:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 07:49:18 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-17 07:54:44 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-17 07:59:51 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-17 08:04:11 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 08:04:54 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-17 08:08:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 08:09:57 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-17 08:14:35 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-17 08:19:17 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 08:19:57 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-17 08:29:58 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-17 08:34:54 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-17 08:36:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 08:39:33 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-17 08:40:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 08:44:54 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-17 08:47:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 08:49:25 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-17 08:51:25 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 08:53:57 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-17 08:58:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 08:59:58 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-17 09:04:26 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 09:04:59 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-17 09:09:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 09:09:45 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-17 09:14:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 09:14:57 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-17 09:19:53 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 09:19:53 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-17 09:23:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 09:24:53 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-17 09:29:53 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-17 09:34:07 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 09:34:54 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-17 09:35:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 09:39:58 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-17 09:40:21 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 09:44:50 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-17 09:49:57 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-17 09:54:25 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-17 09:58:47 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 09:59:51 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-17 10:04:59 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-17 10:04:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 10:08:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 10:09:59 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-17 10:13:17 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 10:14:59 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-17 10:18:28 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 10:19:51 +0100;64;regular;""
Münsterplatz , Ulm;2020-03-17 10:23:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 10:24:44 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-17 10:29:54 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-17 10:34:33 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 10:34:57 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-17 10:39:56 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 10:39:58 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-17 10:43:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 10:44:56 +0100;64;regular;""
Münsterplatz , Ulm;2020-03-17 10:48:32 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 10:49:59 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-17 10:54:54 +0100;67;regular;""
Münsterplatz , Ulm;2020-03-17 10:54:54 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 10:59:44 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 10:59:55 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-17 11:03:45 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-17 11:04:55 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-17 11:09:19 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 11:09:52 +0100;67;regular;""
Münsterplatz , Ulm;2020-03-17 11:11:18 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 11:14:55 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-17 11:19:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 11:19:56 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-17 11:24:16 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 11:24:53 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-17 11:27:00 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 11:29:50 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-17 11:33:54 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 11:34:59 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-17 11:38:23 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 11:39:56 +0100;77;regular;""
Münsterplatz , Ulm;2020-03-17 11:40:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 11:44:55 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-17 11:49:57 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 11:49:57 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-17 11:54:59 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 11:54:59 +0100;83;regular;""
Münsterplatz , Ulm;2020-03-17 11:57:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 11:59:59 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-17 12:03:04 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 12:04:58 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-17 12:05:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 12:09:56 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-17 12:11:13 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 12:14:59 +0100;102;regular;""
Münsterplatz , Ulm;2020-03-17 12:19:19 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 12:19:45 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-17 12:21:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 12:24:58 +0100;88;regular;""
Münsterplatz , Ulm;2020-03-17 12:29:59 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-17 12:34:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 12:34:58 +0100;85;regular;""
Münsterplatz , Ulm;2020-03-17 12:39:48 +0100;90;regular;""
Münsterplatz , Ulm;2020-03-17 12:41:29 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 12:44:53 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-17 12:49:06 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 12:49:53 +0100;99;regular;""
Münsterplatz , Ulm;2020-03-17 12:54:57 +0100;104;regular;""
Münsterplatz , Ulm;2020-03-17 12:58:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 12:59:53 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-17 13:03:34 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 13:04:59 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-17 13:05:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 13:09:59 +0100;93;regular;""
Münsterplatz , Ulm;2020-03-17 13:14:54 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 13:14:56 +0100;85;regular;""
Münsterplatz , Ulm;2020-03-17 13:19:20 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 13:19:46 +0100;77;regular;""
Münsterplatz , Ulm;2020-03-17 13:24:26 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 13:24:59 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-17 13:28:51 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 13:29:48 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-17 13:33:44 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 13:34:58 +0100;98;regular;""
Münsterplatz , Ulm;2020-03-17 13:39:16 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-17 13:39:44 +0100;85;regular;""
Münsterplatz , Ulm;2020-03-17 13:43:43 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 13:44:59 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-17 13:49:36 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-17 13:49:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 13:51:07 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 13:54:57 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-17 13:58:14 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 13:59:59 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-17 14:04:15 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 14:04:48 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-17 14:09:06 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 14:09:57 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-17 14:13:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 14:14:56 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-17 14:19:55 +0100;61;regular;""
Münsterplatz , Ulm;2020-03-17 14:22:57 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 14:24:52 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-17 14:26:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 14:29:59 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-17 14:34:58 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-17 14:34:58 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 14:39:53 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 14:39:54 +0100;89;regular;""
Münsterplatz , Ulm;2020-03-17 14:43:30 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 14:44:51 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-17 14:49:45 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 14:49:57 +0100;89;regular;""
Münsterplatz , Ulm;2020-03-17 14:53:52 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-17 14:54:48 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-17 14:56:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 14:59:57 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-17 15:04:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 15:04:52 +0100;87;regular;""
Münsterplatz , Ulm;2020-03-17 15:07:53 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 15:09:58 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-17 15:14:38 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 15:14:57 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-17 15:16:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 15:19:59 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-17 15:23:28 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 15:24:57 +0100;92;regular;""
Münsterplatz , Ulm;2020-03-17 15:29:55 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-17 15:34:38 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 15:34:53 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-17 15:39:33 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 15:39:58 +0100;88;regular;""
Münsterplatz , Ulm;2020-03-17 15:44:28 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-17 15:44:59 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-17 15:45:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 15:49:59 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-17 15:54:29 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 15:54:58 +0100;93;regular;""
Münsterplatz , Ulm;2020-03-17 15:59:55 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-17 16:04:52 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-17 16:04:58 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-17 16:09:58 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-17 16:09:58 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 16:14:57 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 16:14:58 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-17 16:19:09 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 16:19:44 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-17 16:24:43 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 16:24:58 +0100;78;regular;""
Münsterplatz , Ulm;2020-03-17 16:29:05 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 16:29:55 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-17 16:33:11 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 16:34:50 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-17 16:38:21 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 16:39:56 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-17 16:41:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 16:44:58 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-17 16:49:45 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-17 16:49:45 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 16:54:31 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 16:54:48 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-17 16:58:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 16:59:58 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-17 17:03:53 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 17:04:59 +0100;84;regular;""
Münsterplatz , Ulm;2020-03-17 17:05:54 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 17:09:43 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-17 17:14:52 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 17:14:53 +0100;94;regular;""
Münsterplatz , Ulm;2020-03-17 17:18:58 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 17:19:59 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-17 17:22:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 17:24:59 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-17 17:29:44 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-17 17:29:56 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-17 17:33:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 17:34:58 +0100;87;regular;""
Münsterplatz , Ulm;2020-03-17 17:37:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 17:39:57 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-17 17:42:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 17:44:56 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-17 17:49:34 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 17:49:57 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-17 17:52:35 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 17:54:59 +0100;94;regular;""
Münsterplatz , Ulm;2020-03-17 17:59:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 17:59:48 +0100;83;regular;""
Münsterplatz , Ulm;2020-03-17 18:03:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 18:04:59 +0100;64;regular;""
Münsterplatz , Ulm;2020-03-17 18:08:41 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 18:09:56 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-17 18:13:09 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 18:14:58 +0100;83;regular;""
Münsterplatz , Ulm;2020-03-17 18:18:20 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 18:19:57 +0100;70;regular;""
Münsterplatz , Ulm;2020-03-17 18:20:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 18:24:54 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-17 18:29:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 18:29:51 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-17 18:33:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 18:34:36 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-17 18:36:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 18:39:50 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-17 18:44:58 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-17 18:49:55 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-17 18:50:56 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 18:54:45 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-17 18:59:49 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 18:59:58 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-17 19:01:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 19:04:54 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-17 19:07:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 19:09:59 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-17 19:14:41 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-17 19:19:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 19:19:39 +0100;47;regular;""
Münsterplatz , Ulm;2020-03-17 19:24:54 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-17 19:27:16 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 19:29:57 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-17 19:34:44 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-17 19:37:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 19:39:50 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-17 19:44:58 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-17 19:49:37 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 19:49:51 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-17 19:50:47 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 19:54:57 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-17 19:57:17 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 19:59:56 +0100;47;regular;""
Münsterplatz , Ulm;2020-03-17 20:04:33 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-17 20:08:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 20:09:49 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-17 20:10:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 20:14:35 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-17 20:19:44 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-17 20:24:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 20:24:53 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-17 20:29:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 20:29:39 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-17 20:34:06 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-17 20:35:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 20:39:26 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-17 20:41:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 20:44:47 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-17 20:48:37 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-17 20:54:08 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-17 20:58:58 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 21:01:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 21:09:50 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 21:14:49 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-17 21:19:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 21:19:17 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-17 21:24:08 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-17 21:25:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 21:28:52 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 21:33:37 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 21:39:44 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-17 21:41:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 21:49:11 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 21:52:12 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 21:56:56 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 22:01:13 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 22:08:45 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-17 22:13:09 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 22:19:21 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 22:20:00 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 22:26:22 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 22:33:47 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 22:38:02 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 22:47:20 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-17 22:57:20 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-17 23:03:45 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-17 23:05:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 23:18:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 23:21:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 23:40:57 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-17 23:49:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-17 23:58:21 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-18 00:02:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-18 00:06:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-18 00:12:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-18 00:28:02 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-18 00:37:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-18 00:54:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-18 00:58:17 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-18 01:06:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-18 01:23:23 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-18 01:42:16 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-18 03:03:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-18 04:06:08 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-18 04:18:15 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-18 04:18:15 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-18 04:35:55 +0100;1;regular;""
