location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-09 23:29:44 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-09 23:32:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-09 23:37:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-09 23:43:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-09 23:59:45 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 00:06:14 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 00:13:27 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-10 00:19:00 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 00:23:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 00:29:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 00:38:57 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 00:44:54 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 00:47:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 00:52:05 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 01:17:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 01:20:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 01:33:22 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 01:58:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 02:01:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 02:31:22 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 03:22:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 03:42:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 04:08:15 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 04:27:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 04:37:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 04:46:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 05:15:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 05:23:30 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 05:28:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 05:33:46 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 05:35:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 05:37:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 05:44:05 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 05:44:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 05:59:11 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-10 06:03:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 06:06:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 06:16:55 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 06:24:35 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 06:28:48 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 06:34:37 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 06:38:48 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-10 06:44:59 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-10 06:49:58 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 06:54:48 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-10 06:59:39 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-10 07:04:12 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-10 07:09:34 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-10 07:13:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 07:14:42 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-10 07:18:18 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-10 07:24:46 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-10 07:26:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 07:29:59 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-10 07:34:52 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-10 07:36:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 07:39:57 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-10 07:44:52 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-10 07:49:54 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-10 07:53:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 07:54:52 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-10 07:58:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 07:59:47 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-10 08:04:41 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-10 08:09:41 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-10 08:13:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 08:13:59 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-10 08:19:47 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-10 08:24:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 08:24:36 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-10 08:29:44 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-10 08:34:35 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-10 08:39:42 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-10 08:40:58 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 08:44:54 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-10 08:49:58 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-10 08:52:17 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 08:54:52 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-10 08:59:58 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-10 09:03:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 09:04:57 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-10 09:09:54 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-10 09:14:44 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-10 09:19:52 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-10 09:24:32 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-10 09:29:44 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-10 09:34:56 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-10 09:39:54 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-10 09:44:50 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-10 09:49:17 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 09:49:43 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-10 09:54:55 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-10 09:54:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 09:58:41 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 09:59:44 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-10 10:04:52 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-10 10:09:58 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-10 10:11:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 10:14:56 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-10 10:19:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 10:19:58 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-10 10:20:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 10:24:59 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-10 10:29:08 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 10:29:55 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-10 10:34:48 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 10:34:49 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-10 10:39:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 10:39:57 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-10 10:43:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 10:44:53 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-10 10:49:48 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-10 10:51:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 10:54:54 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-10 10:58:11 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 10:59:58 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-10 11:03:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 11:04:46 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-10 11:06:42 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 11:09:29 +0100;61;regular;""
Münsterplatz , Ulm;2020-03-10 11:14:58 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-10 11:19:52 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-10 11:24:59 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-10 11:49:57 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-10 11:49:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 11:54:59 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-10 11:57:31 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 11:59:55 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-10 12:00:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 12:04:56 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-10 12:09:24 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-10 12:12:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 12:14:55 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-10 12:19:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 12:19:59 +0100;60;regular;""
Münsterplatz , Ulm;2020-03-10 12:24:52 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-10 12:29:39 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-10 12:34:59 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-10 12:39:58 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-10 12:44:59 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-10 12:49:52 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 12:49:59 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-10 12:54:57 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-10 12:58:57 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 12:59:58 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-10 13:02:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 13:04:52 +0100;87;regular;""
Münsterplatz , Ulm;2020-03-10 13:07:39 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 13:09:58 +0100;110;regular;""
Münsterplatz , Ulm;2020-03-10 13:14:21 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 13:14:55 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-10 13:19:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 13:19:59 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-10 13:21:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 13:24:47 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-10 13:29:53 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-10 13:30:34 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 13:34:59 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-10 13:37:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 13:39:45 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-10 13:43:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 13:44:54 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-10 13:48:32 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 13:49:56 +0100;64;regular;""
Münsterplatz , Ulm;2020-03-10 13:52:21 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 13:54:58 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-10 13:57:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 13:59:58 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-10 14:04:21 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 14:04:58 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-10 14:05:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 14:09:58 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-10 14:14:58 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-10 14:19:59 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-10 14:24:58 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 14:24:59 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-10 14:29:57 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-10 14:34:46 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-10 14:36:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 14:39:58 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-10 14:44:33 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 14:44:57 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-10 14:49:54 +0100;58;regular;""
Münsterplatz , Ulm;2020-03-10 14:54:56 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-10 14:58:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 14:59:29 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-10 15:00:40 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 15:04:54 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-10 15:06:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 15:09:57 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-10 15:12:03 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 15:14:50 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-10 15:17:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 15:19:35 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-10 15:23:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 15:24:56 +0100;64;regular;""
Münsterplatz , Ulm;2020-03-10 15:29:22 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 15:29:54 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-10 15:34:52 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-10 15:39:25 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 15:39:57 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-10 15:44:27 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 15:44:59 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-10 15:49:40 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 15:49:52 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-10 15:54:46 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 15:54:47 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-10 15:59:59 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-10 16:04:12 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 16:04:59 +0100;67;regular;""
Münsterplatz , Ulm;2020-03-10 16:06:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 16:09:56 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-10 16:14:59 +0100;71;regular;""
Münsterplatz , Ulm;2020-03-10 16:17:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 16:19:44 +0100;53;regular;""
Münsterplatz , Ulm;2020-03-10 16:24:57 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-10 16:24:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 16:28:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 16:29:47 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-10 16:34:52 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-10 16:39:41 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 16:39:54 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-10 16:40:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 16:44:59 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-10 16:45:12 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 16:49:44 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-10 16:50:51 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 16:54:51 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-10 16:57:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 16:59:56 +0100;72;regular;""
Münsterplatz , Ulm;2020-03-10 17:03:39 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 17:04:45 +0100;82;regular;""
Münsterplatz , Ulm;2020-03-10 17:07:03 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 17:09:55 +0100;84;regular;""
Münsterplatz , Ulm;2020-03-10 17:14:32 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-10 17:14:57 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-10 17:17:29 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 17:19:59 +0100;73;regular;""
Münsterplatz , Ulm;2020-03-10 17:24:54 +0100;57;regular;""
Münsterplatz , Ulm;2020-03-10 17:29:44 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 17:29:56 +0100;69;regular;""
Münsterplatz , Ulm;2020-03-10 17:31:34 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 17:34:49 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-10 17:39:51 +0100;52;regular;""
Münsterplatz , Ulm;2020-03-10 17:43:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 17:44:59 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-10 17:45:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 17:49:40 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-10 17:54:36 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-10 17:59:59 +0100;47;regular;""
Münsterplatz , Ulm;2020-03-10 18:04:42 +0100;65;regular;""
Münsterplatz , Ulm;2020-03-10 18:09:57 +0100;66;regular;""
Münsterplatz , Ulm;2020-03-10 18:13:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 18:14:59 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-10 18:19:51 +0100;62;regular;""
Münsterplatz , Ulm;2020-03-10 18:22:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 18:24:52 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-10 18:29:55 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-10 18:30:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 18:34:50 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-10 18:37:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 18:39:43 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-10 18:43:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 18:44:51 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-10 18:45:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 18:49:48 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-10 18:53:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 18:54:59 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-10 18:58:57 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 18:59:58 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-10 19:01:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 19:04:55 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-10 19:09:58 +0100;67;regular;""
Münsterplatz , Ulm;2020-03-10 19:14:25 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-10 19:14:55 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-10 19:19:22 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-10 19:20:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 19:24:18 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-10 19:29:52 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-10 19:30:31 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 19:34:43 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-10 19:39:01 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-10 19:44:48 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-10 19:49:57 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-10 19:54:59 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-10 19:59:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 19:59:51 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-10 20:04:48 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-10 20:09:34 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-10 20:14:12 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-10 20:19:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 20:19:43 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-10 20:24:17 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 20:24:25 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-10 20:29:48 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-10 20:33:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 20:34:43 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-10 20:39:51 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-10 20:44:36 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-10 20:49:51 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-10 20:54:57 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-10 20:59:54 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-10 21:04:24 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-10 21:08:14 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-10 21:14:58 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-10 21:19:11 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 21:23:37 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 21:24:48 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-10 21:28:52 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-10 21:34:06 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-10 21:39:52 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-10 21:44:12 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-10 21:49:51 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-10 21:53:33 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 21:57:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 22:03:05 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 22:08:43 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-10 22:12:29 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-10 22:18:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 22:22:48 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-10 22:29:30 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-10 22:31:24 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 22:39:45 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-10 22:44:32 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-10 22:49:51 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-10 22:53:40 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 22:53:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 22:58:53 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-10 23:04:49 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 23:09:01 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 23:14:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 23:14:43 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 23:18:52 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 23:24:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-10 23:25:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-10 23:25:46 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-10 23:34:20 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-10 23:44:20 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-10 23:51:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-11 00:01:15 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 00:05:19 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-11 00:10:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 00:15:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 00:27:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 00:31:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 00:36:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 00:47:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-11 00:50:28 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-11 01:08:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 01:23:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 01:41:49 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-11 01:52:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 01:55:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 02:11:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 02:56:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 03:08:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 03:23:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 04:00:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 04:05:16 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 04:08:19 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-11 04:13:40 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 04:26:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 04:34:08 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-11 04:37:37 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-11 04:46:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 05:08:53 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-11 05:10:19 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 05:24:23 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-11 05:29:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-11 05:34:46 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 05:37:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 05:45:06 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 05:58:19 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-11 06:02:56 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-11 06:04:47 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-11 06:09:57 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-11 06:14:57 +0100;4;regular;""
