location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-02-25 01:14:15 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 01:26:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 01:31:46 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 01:44:28 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 01:48:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 01:51:05 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 01:59:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 02:19:28 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 02:37:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 02:53:33 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 02:55:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 03:04:56 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 03:23:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 03:27:04 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 03:30:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 04:19:33 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 04:20:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 04:30:12 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 04:39:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 04:39:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 04:46:19 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 04:53:08 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 05:03:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 05:19:54 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 05:28:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 05:30:19 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 05:35:39 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 05:44:09 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 05:49:31 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 05:53:46 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 05:59:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 06:04:28 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 06:14:34 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 06:17:53 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 06:24:09 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-25 06:27:33 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 06:34:21 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 06:39:12 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 06:43:25 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 06:49:16 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-25 06:54:26 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 06:58:43 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-25 07:03:21 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 07:05:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 07:09:25 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-25 07:14:59 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-25 07:19:51 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-25 07:24:48 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-25 07:29:56 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-25 07:34:09 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-25 07:35:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 07:39:44 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-25 07:44:59 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-25 07:49:53 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-25 07:53:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 07:54:43 +0100;25;regular;""
Münsterplatz , Ulm;2020-02-25 07:58:33 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-25 08:03:32 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 08:04:20 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-25 08:09:12 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-25 08:14:36 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-25 08:15:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 08:19:16 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-25 08:23:46 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 08:24:23 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-25 08:27:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 08:29:50 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-25 08:30:31 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 08:34:56 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-25 08:38:50 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 08:39:41 +0100;31;regular;""
Münsterplatz , Ulm;2020-02-25 08:44:57 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-25 08:47:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 08:49:56 +0100;42;regular;""
Münsterplatz , Ulm;2020-02-25 08:54:44 +0100;30;regular;""
Münsterplatz , Ulm;2020-02-25 08:59:39 +0100;38;regular;""
Münsterplatz , Ulm;2020-02-25 09:03:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 09:04:41 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-25 09:07:16 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 09:09:55 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-25 09:10:49 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 09:14:44 +0100;31;regular;""
Münsterplatz , Ulm;2020-02-25 09:17:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 09:19:52 +0100;47;regular;""
Münsterplatz , Ulm;2020-02-25 09:20:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 09:24:52 +0100;25;regular;""
Münsterplatz , Ulm;2020-02-25 09:29:59 +0100;28;regular;""
Münsterplatz , Ulm;2020-02-25 09:31:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 09:34:56 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-25 09:38:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 09:39:36 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-25 09:42:49 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 09:44:53 +0100;49;regular;""
Münsterplatz , Ulm;2020-02-25 09:47:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 09:49:50 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-25 09:50:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 09:54:46 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-25 09:59:26 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 09:59:34 +0100;56;regular;""
Münsterplatz , Ulm;2020-02-25 10:04:41 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 10:04:59 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-25 10:09:58 +0100;45;regular;""
Münsterplatz , Ulm;2020-02-25 10:11:30 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 10:14:54 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-25 10:24:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 10:24:57 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-25 10:27:48 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 10:29:53 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-25 10:33:36 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 10:34:52 +0100;83;regular;""
Münsterplatz , Ulm;2020-02-25 10:36:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 10:39:59 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-25 10:44:33 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 10:44:55 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-25 10:49:59 +0100;75;regular;""
Münsterplatz , Ulm;2020-02-25 10:49:59 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 10:53:43 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-25 10:54:46 +0100;83;regular;""
Münsterplatz , Ulm;2020-02-25 10:59:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 10:59:55 +0100;59;regular;""
Münsterplatz , Ulm;2020-02-25 11:04:56 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 11:04:57 +0100;59;regular;""
Münsterplatz , Ulm;2020-02-25 11:09:49 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 11:09:57 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-25 11:14:02 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 11:14:47 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-25 11:17:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 11:19:55 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-25 11:22:45 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 11:24:57 +0100;61;regular;""
Münsterplatz , Ulm;2020-02-25 11:29:05 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 11:29:58 +0100;77;regular;""
Münsterplatz , Ulm;2020-02-25 11:34:18 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-25 11:34:37 +0100;79;regular;""
Münsterplatz , Ulm;2020-02-25 11:36:57 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 11:39:58 +0100;86;regular;""
Münsterplatz , Ulm;2020-02-25 11:40:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 11:44:54 +0100;90;regular;""
Münsterplatz , Ulm;2020-02-25 11:49:59 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-25 11:53:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 11:54:51 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-25 11:58:37 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 11:59:58 +0100;71;regular;""
Münsterplatz , Ulm;2020-02-25 12:01:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 12:04:56 +0100;77;regular;""
Münsterplatz , Ulm;2020-02-25 12:06:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 12:09:56 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-25 12:14:58 +0100;75;regular;""
Münsterplatz , Ulm;2020-02-25 12:18:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 12:19:59 +0100;84;regular;""
Münsterplatz , Ulm;2020-02-25 12:22:15 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 12:24:58 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-25 12:29:42 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 12:29:43 +0100;95;regular;""
Münsterplatz , Ulm;2020-02-25 12:32:45 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 12:34:55 +0100;66;regular;""
Münsterplatz , Ulm;2020-02-25 12:39:09 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 12:39:54 +0100;67;regular;""
Münsterplatz , Ulm;2020-02-25 12:41:47 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 12:44:40 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-25 12:52:36 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 12:54:49 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-25 12:58:33 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 12:59:51 +0100;71;regular;""
Münsterplatz , Ulm;2020-02-25 13:04:50 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 13:04:56 +0100;74;regular;""
Münsterplatz , Ulm;2020-02-25 13:09:07 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 13:09:57 +0100;81;regular;""
Münsterplatz , Ulm;2020-02-25 13:13:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 13:14:53 +0100;75;regular;""
Münsterplatz , Ulm;2020-02-25 13:17:51 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 13:19:53 +0100;64;regular;""
Münsterplatz , Ulm;2020-02-25 13:22:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 13:24:58 +0100;59;regular;""
Münsterplatz , Ulm;2020-02-25 13:29:48 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 13:29:56 +0100;74;regular;""
Münsterplatz , Ulm;2020-02-25 13:33:01 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 13:34:44 +0100;74;regular;""
Münsterplatz , Ulm;2020-02-25 13:37:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 13:39:57 +0100;77;regular;""
Münsterplatz , Ulm;2020-02-25 13:43:49 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 13:44:51 +0100;73;regular;""
Münsterplatz , Ulm;2020-02-25 13:45:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 13:49:58 +0100;79;regular;""
Münsterplatz , Ulm;2020-02-25 13:54:37 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 13:54:53 +0100;82;regular;""
Münsterplatz , Ulm;2020-02-25 13:58:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 13:59:54 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-25 14:04:59 +0100;82;regular;""
Münsterplatz , Ulm;2020-02-25 14:09:49 +0100;51;regular;""
Münsterplatz , Ulm;2020-02-25 14:10:55 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 14:14:58 +0100;74;regular;""
Münsterplatz , Ulm;2020-02-25 14:16:23 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 14:19:59 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-25 14:22:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 14:24:47 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-25 14:26:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 14:29:58 +0100;72;regular;""
Münsterplatz , Ulm;2020-02-25 14:34:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 14:34:54 +0100;84;regular;""
Münsterplatz , Ulm;2020-02-25 14:39:31 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 14:39:39 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-25 14:43:57 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 14:44:56 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-25 14:48:38 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 14:49:57 +0100;62;regular;""
Münsterplatz , Ulm;2020-02-25 14:53:31 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 14:54:58 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-25 14:58:47 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 14:59:57 +0100;64;regular;""
Münsterplatz , Ulm;2020-02-25 15:04:57 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-25 15:07:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 15:09:42 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-25 15:11:08 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 15:14:32 +0100;66;regular;""
Münsterplatz , Ulm;2020-02-25 15:16:16 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 15:19:54 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-25 15:20:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 15:24:58 +0100;49;regular;""
Münsterplatz , Ulm;2020-02-25 15:27:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 15:29:45 +0100;75;regular;""
Münsterplatz , Ulm;2020-02-25 15:33:23 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 15:34:52 +0100;86;regular;""
Münsterplatz , Ulm;2020-02-25 15:38:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 15:39:47 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-25 15:44:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 15:44:56 +0100;72;regular;""
Münsterplatz , Ulm;2020-02-25 15:49:36 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-25 15:52:54 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 15:54:49 +0100;64;regular;""
Münsterplatz , Ulm;2020-02-25 15:59:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 15:59:56 +0100;75;regular;""
Münsterplatz , Ulm;2020-02-25 16:04:48 +0100;73;regular;""
Münsterplatz , Ulm;2020-02-25 16:05:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 16:09:46 +0100;80;regular;""
Münsterplatz , Ulm;2020-02-25 16:13:52 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 16:14:58 +0100;86;regular;""
Münsterplatz , Ulm;2020-02-25 16:19:45 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 16:19:59 +0100;95;regular;""
Münsterplatz , Ulm;2020-02-25 16:24:36 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 16:24:59 +0100;74;regular;""
Münsterplatz , Ulm;2020-02-25 16:29:06 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 16:29:57 +0100;90;regular;""
Münsterplatz , Ulm;2020-02-25 16:33:34 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 16:34:58 +0100;104;regular;""
Münsterplatz , Ulm;2020-02-25 16:36:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 16:39:56 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-25 16:44:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 16:44:44 +0100;82;regular;""
Münsterplatz , Ulm;2020-02-25 16:48:30 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 16:53:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 16:54:59 +0100;95;regular;""
Münsterplatz , Ulm;2020-02-25 16:59:58 +0100;90;regular;""
Münsterplatz , Ulm;2020-02-25 17:04:31 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 17:04:55 +0100;106;regular;""
Münsterplatz , Ulm;2020-02-25 17:09:47 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 17:09:47 +0100;88;regular;""
Münsterplatz , Ulm;2020-02-25 17:13:23 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 17:14:58 +0100;85;regular;""
Münsterplatz , Ulm;2020-02-25 17:19:47 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 17:19:56 +0100;104;regular;""
Münsterplatz , Ulm;2020-02-25 17:24:27 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 17:24:57 +0100;98;regular;""
Münsterplatz , Ulm;2020-02-25 17:29:08 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 17:29:54 +0100;89;regular;""
Münsterplatz , Ulm;2020-02-25 17:32:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 17:34:58 +0100;103;regular;""
Münsterplatz , Ulm;2020-02-25 17:38:56 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 17:39:57 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-25 17:49:59 +0100;75;regular;""
Münsterplatz , Ulm;2020-02-25 17:49:59 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 17:53:09 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 17:54:59 +0100;86;regular;""
Münsterplatz , Ulm;2020-02-25 17:59:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 17:59:58 +0100;61;regular;""
Münsterplatz , Ulm;2020-02-25 18:04:11 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 18:04:55 +0100;66;regular;""
Münsterplatz , Ulm;2020-02-25 18:08:04 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 18:09:58 +0100;111;regular;""
Münsterplatz , Ulm;2020-02-25 18:13:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 18:14:58 +0100;100;regular;""
Münsterplatz , Ulm;2020-02-25 18:19:55 +0100;93;regular;""
Münsterplatz , Ulm;2020-02-25 18:24:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 18:24:59 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-25 18:28:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 18:29:40 +0100;61;regular;""
Münsterplatz , Ulm;2020-02-25 18:34:46 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 18:34:52 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-25 18:35:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 18:39:48 +0100;53;regular;""
Münsterplatz , Ulm;2020-02-25 18:42:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 18:44:52 +0100;45;regular;""
Münsterplatz , Ulm;2020-02-25 18:49:58 +0100;53;regular;""
Münsterplatz , Ulm;2020-02-25 18:52:15 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 18:54:53 +0100;62;regular;""
Münsterplatz , Ulm;2020-02-25 18:55:06 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 18:59:56 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-25 19:04:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 19:04:59 +0100;38;regular;""
Münsterplatz , Ulm;2020-02-25 19:05:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 19:09:42 +0100;47;regular;""
Münsterplatz , Ulm;2020-02-25 19:14:47 +0100;25;regular;""
Münsterplatz , Ulm;2020-02-25 19:18:07 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 19:19:46 +0100;52;regular;""
Münsterplatz , Ulm;2020-02-25 19:20:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 19:24:55 +0100;64;regular;""
Münsterplatz , Ulm;2020-02-25 19:25:50 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 19:29:47 +0100;51;regular;""
Münsterplatz , Ulm;2020-02-25 19:33:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 19:34:44 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-25 19:39:41 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-25 19:43:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 19:44:36 +0100;27;regular;""
Münsterplatz , Ulm;2020-02-25 19:49:54 +0100;36;regular;""
Münsterplatz , Ulm;2020-02-25 19:53:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 19:54:58 +0100;38;regular;""
Münsterplatz , Ulm;2020-02-25 19:59:46 +0100;27;regular;""
Münsterplatz , Ulm;2020-02-25 20:04:29 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-25 20:09:33 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-25 20:14:39 +0100;22;regular;""
Münsterplatz , Ulm;2020-02-25 20:18:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 20:19:43 +0100;21;regular;""
Münsterplatz , Ulm;2020-02-25 20:24:57 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-25 20:29:37 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-25 20:34:59 +0100;48;regular;""
Münsterplatz , Ulm;2020-02-25 20:39:46 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-25 20:42:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 20:44:59 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-25 20:49:22 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-25 20:54:40 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-25 20:59:13 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-25 21:00:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 21:03:45 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-25 21:08:57 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-25 21:11:05 +0100;20;regular;""
Münsterplatz , Ulm;2020-02-25 21:19:31 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-25 21:20:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 21:28:54 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 21:31:14 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 21:39:56 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-25 21:43:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 21:44:59 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-25 21:48:58 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 21:53:56 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-25 21:59:54 +0100;14;regular;""
Münsterplatz , Ulm;2020-02-25 22:04:16 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 22:08:55 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-25 22:14:31 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-25 22:19:46 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-25 22:24:36 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-25 22:26:04 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 22:33:11 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-25 22:39:52 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-25 22:39:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-25 22:42:58 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-25 22:52:07 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-25 22:59:53 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-25 23:04:55 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-25 23:09:09 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-25 23:13:50 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-25 23:19:50 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-25 23:21:46 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-25 23:29:47 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-25 23:42:29 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-25 23:49:33 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-26 00:03:55 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-26 00:05:21 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-26 00:16:44 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-26 00:27:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-26 00:36:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-26 00:44:27 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-26 01:07:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-26 01:12:18 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-26 01:43:10 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-26 01:48:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-26 02:00:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-26 02:46:25 +0100;2;regular;""
